ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields,srvc,srva,srvp50,srvp99,quec,quea,bkc,bka,rxfer,rcrypto,rsync,wxfer,wcrypto,wsync,rp50,wp50
1785999005.684231043,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793623590,750273308,0,0,0,641848787,14606,40500,0,585,99,0,0,641861939,3679020,3276700,18446744073709551616,641861940,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999006.716724228,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793626689,750276400,0,0,0,641848787,14606,40500,0,585,99,0,0,641861941,3679020,3276700,18446744073709551616,641861942,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999007.749573523,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793629787,750279492,0,0,0,641848787,14606,40500,0,585,99,0,0,641861943,3679020,3276700,18446744073709551616,641861944,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999008.783061419,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793632886,750282586,0,0,0,641848787,14606,40500,0,585,99,0,0,641861945,3679020,3276700,18446744073709551616,641861946,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999009.812519386,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793635974,750285617,0,0,0,641848787,14606,40500,0,585,99,0,0,641861947,3679020,3276700,18446744073709551616,641861948,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999010.845978606,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793639075,750288626,0,0,0,641848787,14606,40500,0,585,99,0,0,641861949,3679020,3276700,18446744073709551616,641861950,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999011.878427184,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793642173,750291719,0,0,0,641848787,14606,40500,0,585,99,0,0,641861951,3679020,3276700,18446744073709551616,641861952,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999012.910110629,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793645268,750294788,0,0,0,641848787,14606,40500,0,585,99,0,0,641861953,3679020,3276700,18446744073709551616,641861954,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999013.942623900,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793648365,750297876,0,0,0,641848787,14606,40500,0,585,99,0,0,641861955,3679020,3276700,18446744073709551616,641861956,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999014.976945406,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793651467,750300972,0,0,0,641848787,14606,40500,0,585,99,0,0,641861957,3679020,3276700,18446744073709551616,641861958,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999016.008183303,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793654561,750303966,0,0,0,641848787,14606,40500,0,585,99,0,0,641861959,3679020,3276700,18446744073709551616,641861960,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999017.038609184,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793657648,750307009,0,0,0,641848787,14606,40500,0,585,99,0,0,641861961,3679020,3276700,18446744073709551616,641861962,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999018.071170671,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793660747,750310101,0,0,0,641848787,14606,40500,0,585,99,0,0,641861963,3679020,3276700,18446744073709551616,641861964,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999019.102848369,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793663841,750313191,0,0,0,641848787,14606,40500,0,585,99,0,0,641861965,3679020,3276700,18446744073709551616,641861966,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999020.135451705,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793666938,750316282,0,0,0,641848787,14606,40500,0,585,99,0,0,641861967,3679020,3276700,18446744073709551616,641861968,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999021.168076959,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793670035,750319373,0,0,0,641848787,14606,40500,0,585,99,0,0,641861969,3679020,3276700,18446744073709551616,641861970,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999022.198702778,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793673127,750322328,0,0,0,641848787,14606,40500,0,585,99,0,0,641861971,3679020,3276700,18446744073709551616,641861972,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999023.229643091,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793676221,750325393,0,0,0,641848787,14606,40500,0,585,99,0,0,641861973,3679020,3276700,18446744073709551616,641861974,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999024.263289857,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793679319,750328486,0,0,0,641848787,14606,40500,0,585,99,0,0,641861975,3679020,3276700,18446744073709551616,641861976,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999025.296135245,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793682417,750331577,0,0,0,641848787,14606,40500,0,585,99,0,0,641861977,3679020,3276700,18446744073709551616,641861978,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999026.329075927,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793685516,750334670,0,0,0,641848787,14606,40500,0,585,99,0,0,641861979,3679020,3276700,18446744073709551616,641861980,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999027.361638228,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793688613,750337733,0,0,0,641848787,14606,40500,0,585,99,0,0,641861981,3679020,3276700,18446744073709551616,641861982,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999028.394993048,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793691707,750340724,0,0,0,641848787,14606,40500,0,585,99,0,0,641861983,3679020,3276700,18446744073709551616,641861984,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999029.427953170,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793694807,750343816,0,0,0,641848787,14606,40500,0,585,99,0,0,641861985,3679020,3276700,18446744073709551616,641861986,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999030.457155349,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793697899,750346902,0,0,0,641848787,14606,40500,0,585,99,0,0,641861987,3679020,3276700,18446744073709551616,641861988,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999031.485422490,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793700981,750349980,0,0,0,641848787,14606,40500,0,585,99,0,0,641861989,3679020,3276700,18446744073709551616,641861990,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999032.517625587,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793704075,750353069,0,0,0,641848787,14606,40500,0,585,99,0,0,641861991,3679020,3276700,18446744073709551616,641861992,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999033.550541689,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793707174,750356041,0,0,0,641848787,14606,40500,0,585,99,0,0,641861993,3679020,3276700,18446744073709551616,641861994,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999034.580626866,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793710263,750359005,0,0,0,641848787,14606,40500,0,585,99,0,0,641861995,3679020,3276700,18446744073709551616,641861996,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999035.613338526,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793713360,750362096,0,0,0,641848787,14606,40500,0,585,99,0,0,641861997,3679020,3276700,18446744073709551616,641861998,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999036.645527696,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793716456,750365188,0,0,0,641848787,14606,40500,0,585,99,0,0,641861999,3679020,3276700,18446744073709551616,641862000,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999037.677649551,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793719554,750368278,0,0,0,641848787,14606,40500,0,585,99,0,0,641862001,3679020,3276700,18446744073709551616,641862002,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
