ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields
1785665136.214299726,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684712241,630093151,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665137.237739944,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684715312,630096212,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665138.261136687,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684718380,630099202,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665139.282856554,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684721444,630102234,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665140.306220851,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684724513,630105295,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665141.329192243,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684727583,630108296,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665142.351516120,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684730650,630111344,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665143.374296879,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684733715,630114396,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665144.395816369,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684736783,630117370,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665145.418322963,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684739850,630120429,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665146.440174549,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684742914,630123483,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665147.464078744,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684745985,630126482,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665148.488772025,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684749060,630129547,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665149.512173241,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684752128,630132582,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665150.535200622,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684755197,630135577,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665151.559231048,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684758269,630138640,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665152.581748876,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684761335,630141675,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665153.605419646,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684764402,630144689,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665154.629451134,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684767475,630147753,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665155.654761764,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684770550,630150792,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665156.679134370,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684773620,630153812,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665157.703458561,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684776693,630156877,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665158.727081042,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684779763,630159898,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665159.750441140,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684782833,630162908,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665160.775029739,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684785905,630165971,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665161.798471299,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684788975,630168986,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665162.822707430,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684792047,630172028,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665163.847073668,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684795120,630175093,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665164.867846127,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684798179,630178087,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665165.892484608,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684801254,630181142,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665166.916580620,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684804327,630184206,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665167.938240675,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684807390,630187192,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665168.961775207,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684810457,630190251,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665169.984540178,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684813526,630193285,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
