ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields
1785949919.956277513,357782230,1000064,357782230,0,357785607,18010,58300,1000064,31304,512000,0,0,647090830,623200358,357796954,22884,74400,1000064,53549,722700,4873,22009,234,31,0
1785949920.979516038,365931412,1000064,365931412,0,365935288,18015,58300,1000064,31304,512000,0,0,647093814,623200935,365946611,22887,74300,1000064,53549,722700,4871,22009,234,31,0
1785949922.006278099,374045191,1000064,374045191,0,374048164,18022,58300,1000064,31304,512000,0,0,647096817,623201532,374059459,22893,74300,1000064,53549,722700,4870,22009,234,31,0
1785949923.028794272,382230083,1000064,382230084,0,382233096,18028,58300,1000064,31304,512000,0,0,647099822,623202108,382243112,22898,74200,1000064,53549,722700,4869,22009,234,31,0
1785949924.052197946,390447734,1000064,390447734,0,390451648,18031,58200,1000064,31304,512000,0,0,647102808,623202684,390463997,22899,74100,1000064,53549,722700,4867,22009,234,31,0
1785949925.076127461,398569214,1000064,398569214,0,398573153,18033,58200,1000064,31304,512000,0,0,647105805,623203285,398583822,22898,74100,1000064,53549,722700,4864,22009,234,31,0
1785949926.101001833,406344318,1000064,406344318,0,406347056,18048,58200,1000064,31304,512000,0,0,647108805,623203852,406356697,22915,74100,1000064,53549,722700,4866,22009,234,31,0
1785949927.124352841,414605792,1000064,414605792,0,414609809,18048,58200,1000064,31304,512000,0,0,647111788,623204418,414622085,22912,74000,1000064,53549,722700,4864,22009,234,31,0
1785949928.145342898,422817326,1000064,422817326,0,422819860,18053,58200,1000064,31304,512000,0,0,647114760,623204993,422829180,22916,74000,1000064,53549,722700,4862,22009,234,31,0
1785949929.168143632,430912413,1000064,430912413,0,430915571,18057,58100,1000064,31304,512000,0,0,647117747,623205593,430927513,22918,73900,1000064,53549,722700,4860,22009,234,31,0
1785949930.192418587,439089306,1000064,439089306,0,439092633,18058,58100,1000064,31304,512000,0,0,647120720,623206179,439103189,22918,73900,1000064,53549,722700,4858,22009,234,31,0
1785949931.216573454,447186038,1000064,447186038,0,447189897,18062,58100,1000064,31304,512000,0,0,647123704,623206745,447205415,22920,73800,1000064,53549,722700,4857,22009,234,31,0
1785949932.243835713,454916627,1000064,454916627,0,454919466,18076,58100,1000064,31304,512000,0,0,647126727,623207348,454930071,22936,73900,1000064,53549,722700,4859,22009,234,31,0
1785949933.268568127,463105666,1000064,463105667,0,463108399,18076,58100,1000064,31304,512000,0,0,647129716,623207934,463118176,22934,73800,1000064,53549,722700,4857,22009,234,31,0
1785949934.292313191,471287589,1000064,471287589,0,471290231,18078,58100,1000064,31304,512000,0,0,647132694,623208523,471300515,22933,73800,1000064,53549,722700,4855,22009,234,31,0
1785949935.315484346,479435381,1000064,479435381,0,479438581,18082,58000,1000064,31304,512000,0,0,647135668,623209101,479448598,22937,73700,1000064,53549,722700,4854,22009,234,31,0
1785949936.340469632,487544732,1000064,487544732,0,487547993,18084,58000,1000064,31304,512000,0,0,647138650,623209685,487557832,22938,73700,1000064,53549,722700,4853,22009,234,31,0
1785949937.362151874,492053927,1000064,492053927,0,492053927,18086,58000,1000064,31304,512000,0,0,647141673,623211331,492053927,22939,73700,1000064,53549,722700,4852,22009,234,31,0
1785949938.387003471,492053927,1000064,492053927,0,492053927,18086,58000,1000064,31304,512000,0,0,647144746,623214358,492053927,22939,73700,1000064,53549,722700,4852,22009,234,31,0
1785949939.412041008,492053927,1000064,492053927,0,492053927,18086,58000,1000064,31304,512000,0,0,647147821,623217427,492053927,22939,73700,1000064,53549,722700,4852,22009,234,31,0
1785949940.437529655,492053927,1000064,492053927,0,492053927,18086,58000,1000064,31304,512000,0,0,647150896,623220498,492053927,22939,73700,1000064,53549,722700,4852,22009,234,31,0
