ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields
1785578742.124079800,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425798254,383700599,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578743.145451242,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425801316,383703637,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578744.168428354,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425804386,383706631,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578745.191522944,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425807455,383709683,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578746.213523000,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425810520,383712714,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578747.238273306,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425813592,383715696,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578748.261508195,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425816662,383718749,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578749.284855574,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425819732,383721774,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578750.309034220,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425822803,383724788,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578751.331828549,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425825871,383727840,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578752.354405231,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425828938,383730856,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578753.375214078,567659665,30612082,558659005,9000660,558857958,23638,62100,30612833,15914,47000,65801,9000660,425831862,383732019,558668712,207177,720300,30613717,16962,51100,183536,835,211,1875878557,0
1785578754.393100637,575263314,31456932,566262654,9000660,566463514,23619,62100,31457731,15875,46900,66421,9000660,425834737,383732590,566273452,206341,719200,31458808,16912,50900,182719,826,210,1890907859,0
1785578755.410722607,582788080,32293017,573787420,9000660,573989742,23600,62000,32293681,15843,46700,67020,9000660,425837626,383733146,573796165,205555,718100,32294590,16871,50700,181952,817,209,1905852516,0
1785578756.430439154,590442806,33143545,581442146,9000660,581646953,23581,62000,33144362,15808,46600,67650,9000660,425840507,383733713,581453418,204762,717000,33145493,16827,50500,181178,809,208,1921021312,0
1785578757.449955820,598021751,33985650,589021091,9000660,589227097,23561,61900,33986801,15777,46500,68256,9000660,425843408,383734294,589036887,203999,715800,33987926,16787,50300,180434,801,207,1936100737,0
1785578758.466132541,605602336,34827936,596601676,9000660,596809198,23543,61900,34828491,15749,46300,68876,9000660,425846297,383734844,596610034,203269,714800,34829453,16751,50100,179723,794,206,1951194227,0
1785578759.483312328,613291128,35682244,604290468,9000660,604500275,23524,61800,35682970,15718,46200,69461,9000660,425849177,383735395,604300234,202532,713700,35683952,16711,49900,179005,787,205,1966524123,0
1785578760.502130997,621015703,36540534,612015043,9000660,612227056,23504,61800,36541335,15687,46100,70115,9000660,425852065,383735962,612025611,201804,712700,36542323,16672,49700,178297,780,204,1981920673,0
1785578761.522097108,628514971,37373782,619514311,9000660,619727611,23488,61700,37374508,15665,46000,70681,9000660,425854960,383736536,619524733,201142,711700,37375550,16643,49500,177652,774,203,1996883336,0
1785578762.540854454,636271409,38235609,627270749,9000660,627485843,23468,61700,38236362,15635,45900,71300,9000660,425857839,383737090,627280535,200440,710600,38237259,16606,49400,176968,767,202,2012343924,0
1785578763.558487753,643985110,39092688,634984450,9000660,635201942,23450,61600,39093429,15608,45700,71939,9000660,425860709,383737649,634994820,199760,709500,39094461,16572,49200,176307,761,201,2027721255,0
1785578764.578117979,651419665,39918753,642419005,9000660,642638594,23434,61600,39919473,15592,45600,72531,9000660,425863585,383738237,642428649,199168,708700,39920432,16550,49100,175730,756,201,2042592457,0
1785578765.597323739,659182262,40781259,650181602,9000660,650402531,23417,61500,40782002,15566,45500,73167,9000660,425866471,383738790,650191697,198517,707700,40782996,16518,48900,175097,750,200,2058060368,0
1785578766.613007669,666854405,41633723,657853745,9000660,658076213,23400,61500,41634307,15544,45400,73798,9000660,425869341,383739353,657861487,197895,706700,41635105,16490,48800,174491,745,199,2073380016,0
1785578767.629936429,674296117,42460576,665295457,9000660,665521563,23388,61400,42461421,15531,45400,74422,9000660,425872232,383739879,665306276,197341,706000,42462302,16471,48600,173950,741,199,2088249791,0
1785578768.648837731,681997807,43316319,672997147,9000660,673223902,23372,61400,43317091,15510,45300,75028,9000660,425875126,383740445,673007534,196745,705100,43318079,16446,48500,173370,736,198,2103582076,0
1785578769.670378937,689680526,44169955,680679866,9000660,680908419,23356,61300,44170690,15491,45200,75673,9000660,425878016,383741001,680689648,196167,704200,44171674,16421,48400,172807,731,197,2118900204,0
1785578770.690439090,697242907,45010222,688242247,9000660,688474702,23342,61300,45011124,15475,45100,76315,9000660,425880913,383741573,688253973,195623,703300,45012136,16400,48300,172277,727,197,2133992499,0
1785578771.707515981,704922389,45863496,695921729,9000660,696153512,23327,61300,45864129,15457,45000,76915,9000660,425883787,383742134,695931011,195069,702500,45865137,16377,48100,171739,723,196,2149298720,0
1785578772.725760848,712691662,46726748,703691002,9000660,703925024,23311,61200,46727499,15438,44900,77579,9000660,425886667,383742682,703701315,194510,701600,46728506,16353,48000,171195,718,195,2164742421,0
1785578773.742853654,720234987,47564897,711234327,9000660,711470222,23298,61200,47565577,15422,44900,78168,9000660,425889541,383743251,711243325,193996,700800,47566464,16333,47900,170695,715,195,2179809435,0
1785578774.759099249,727965070,48423794,718964410,9000660,719202167,23283,61100,48424453,15403,44800,78820,9000660,425892413,383743822,718973014,193459,700000,48425304,16309,47800,170172,710,194,2195222563,0
1785578775.776707208,735582909,49270220,726582249,9000660,726822415,23270,61100,49271104,15387,44700,79427,9000660,425895285,383744380,726594051,192955,699100,49272266,16290,47700,169683,707,194,2210415520,0
1785578776.793760395,743296949,50127337,734296289,9000660,734538151,23256,61100,50128094,15371,44600,80051,9000660,425898143,383744937,734306513,192447,698300,50129008,16269,47600,169188,703,193,2225767220,0
1785578777.811081684,751030253,50986592,742029593,9000660,742272938,23242,61000,50987278,15354,44500,80699,9000660,425901018,383745488,742038715,191946,697500,50988217,16248,47500,168700,700,193,2241137760,0
1785578778.830163937,758651480,51833396,749650820,9000660,749896012,23230,61000,51834095,15341,44500,81335,9000660,425903889,383746047,749659961,191480,696800,51835037,16232,47400,168246,696,192,2256336208,0
1785578779.846778475,766264637,52679302,757263977,9000660,757510612,23218,61000,52679892,15330,44400,81943,9000660,425906762,383746610,757272414,191021,696000,52680773,16217,47300,167799,693,192,2271498942,0
1785578780.864149109,773957929,53534114,764957269,9000660,765206534,23205,60900,53534847,15315,44300,82575,9000660,425909641,383747187,764967316,190555,695300,53535765,16199,47200,167346,690,192,2286810439,0
1785578781.883514216,781553651,54378082,772552991,9000660,772804405,23194,60900,54378916,15304,44300,83188,9000660,425912540,383747743,772564351,190122,694600,54379910,16184,47200,166925,687,191,2301976036,0
1785578782.898181390,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425915449,383748996,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578783.918091196,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425918501,383752036,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578784.940101025,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425921567,383755038,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578785.963906359,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425924637,383758072,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578786.987098536,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425927704,383761093,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578788.009746843,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425930771,383764063,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578789.033515253,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425933841,383767115,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
